TS_ring,RH_name,RH_smiles,RH_Eele_TZVP,Rrad_name,Rrad_smiles,Rrad_Eele_TZVP,Rrad_Eele_def2SVP,ROO_name,ROO_smiles,ROO_Eele_TZVP,ROO_Eele_def2SVP,QOOH_name,QOOH_smiles,QOOH_Eele_TZVP,QOOH_Eele_def2SVP,TS_name,TS_smiles,TS_Eele_TZVP,TS_Eele_def2SVP,IRC_npoints,IRC_Efirst,IRC_Elast,IRC_Emin,IRC_Emax,bondsbroken_IRC_F,bondsbroken_IRC_B,IRC_energies
5,bigQM7w_000301_stereo_00001,C=CCCC,-196.648799739415,bigQM7w_000301_stereo_00001_C_rad_00003,C=C[CH]CC,-196.005881051473,-195.765455642277,bigQM7w_000301_stereo_00001_C_rad_00003_ROO_00001,C=C[C@H](CC)O[O],-346.459259009424,-346.032955146404,bigQM7w_000301_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C=C[C@H]([CH]C)OO,-346.430053274654,-345.996322173408,bigQM7w_000301_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_02,C=C[C@H]1OO[N][C@H]1C,-346.396770363867,-345.966853500859,50,-17.155531,-37.652114,-37.652114,0.0,1,1,"-17.155531;-17.123120;-17.093361;-17.059056;-17.025269;-16.990244;-16.955157;-16.917716;-16.881127;-16.867290;-16.796287;-16.716290;-16.631202;-16.539462;-16.440844;-16.338369;-16.227304;-16.106565;-15.978103;-15.838743;-15.691284;-15.534382;-15.366512;-15.187250;-14.998336;-14.795366;-14.582223;-14.352216;-14.111085;-13.851345;-13.589026;-13.436028;-12.954237;-11.592939;-9.897330;-7.683604;-4.797578;-1.081581;0.000000;-1.287405;-13.378278;-21.239388;-26.921685;-30.854458;-33.411873;-35.432735;-36.875028;-37.254991;-37.404259;-37.652114"
5,bigQM7w_000301_stereo_00001,C=CCCC,-196.648799739415,bigQM7w_000301_stereo_00001_C_rad_00004,C=CC[CH]C,-195.981176085212,-195.740594277799,bigQM7w_000301_stereo_00001_C_rad_00004_ROO_00001,C=CC[C@H](C)O[O],-346.461540728634,-346.035186197218,bigQM7w_000301_stereo_00001_C_rad_00004_ROO_00001_QOOH_00002,C=C[CH][C@H](C)OO,-346.453745621777,-346.019918224106,bigQM7w_000301_stereo_00001_C_rad_00004_ROO_00001_QOOH_00002_Nbridge_01,C=C[C@@H]1[N]OO[C@H]1C,-346.405588054672,-345.976508255910,50,-27.623878,-34.340956,-34.340956,0.0,1,1,"-27.623878;-27.593245;-27.561888;-27.528622;-27.492787;-27.458832;-27.420449;-27.382895;-27.343695;-27.305861;-27.278362;-27.200905;-27.113954;-27.017260;-26.915562;-26.805525;-26.689668;-26.567088;-26.438199;-26.302607;-26.158190;-26.022317;-25.896949;-25.586085;-25.259779;-25.143034;-24.367304;-23.361116;-22.125925;-20.618259;-18.724556;-16.122846;-12.544528;-7.629523;-1.172857;0.000000;-1.234851;-11.972119;-18.475987;-23.345731;-26.674294;-29.242382;-31.043376;-31.626257;-32.255638;-32.879673;-33.390226;-33.848953;-34.217856;-34.340956"
5,bigQM7w_000301_stereo_00001,C=CCCC,-196.648799739415,bigQM7w_000301_stereo_00001_C_rad_00004,C=CC[CH]C,-195.981176085212,-195.740594277799,bigQM7w_000301_stereo_00001_C_rad_00004_ROO_00001,C=CC[C@H](C)O[O],-346.461540728634,-346.035186197218,bigQM7w_000301_stereo_00001_C_rad_00004_ROO_00001_QOOH_00002,C=C[CH][C@H](C)OO,-346.453745621777,-346.019918224106,bigQM7w_000301_stereo_00001_C_rad_00004_ROO_00001_QOOH_00002_Nbridge_02,C=C[C@H]1[N]OO[C@H]1C,-346.406586392749,-345.977176946038,50,-27.057688,-34.300881,-34.300881,0.0,1,1,"-27.057688;-27.042242;-26.977107;-26.907176;-26.829691;-26.745394;-26.657612;-26.564286;-26.467656;-26.362551;-26.254941;-26.141026;-26.020001;-25.894838;-25.759190;-25.622199;-25.473594;-25.322992;-25.160637;-24.996930;-24.820613;-24.638803;-24.447562;-24.247944;-24.047848;-23.917733;-23.587579;-22.609752;-21.419656;-19.974364;-18.166852;-15.684567;-12.220812;-7.436963;-1.178852;0.000000;-1.230794;-11.593535;-18.048061;-22.959383;-26.320678;-28.914521;-30.737502;-31.354050;-31.984666;-32.616547;-33.134292;-33.594939;-33.983550;-34.300881"
5,bigQM7w_000327_stereo_00001,C#CCCC,-195.404211510014,bigQM7w_000327_stereo_00001_C_rad_00002,C#C[CH]CC,-194.753521972153,-194.517745532018,bigQM7w_000327_stereo_00001_C_rad_00002_ROO_00001,C#C[C@H](CC)O[O],-345.208116809290,-344.786521810626,bigQM7w_000327_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002,C#C[C@H]([CH]C)OO,-345.181552877342,-344.752375689704,bigQM7w_000327_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002_Nbridge_01,C#C[C@H]1OO[N][C@@H]1C,-345.147019428783,-344.720859444883,50,-39.855494,-7.386094,-39.855494,0.0,1,1,"-39.855494;-39.842463;-39.832760;-39.805312;-39.770691;-39.730418;-39.690885;-39.647801;-39.601970;-39.554642;-39.510102;-39.458283;-39.407716;-39.352248;-39.297348;-39.238492;-39.177543;-39.112174;-39.046056;-38.976835;-38.904617;-38.830025;-38.752879;-38.670368;-38.585535;-38.496670;-38.401508;-38.305154;-38.201762;-38.096046;-37.986513;-37.869180;-37.748808;-37.629573;-37.554026;-37.373638;-36.792072;-36.136901;-35.952653;-34.282142;-31.856124;-28.535362;-23.539174;-16.528106;-7.818369;-1.290966;0.000000;-1.078147;-4.648814;-7.386094"
5,bigQM7w_000327_stereo_00001,C#CCCC,-195.404211510014,bigQM7w_000327_stereo_00001_C_rad_00002,C#C[CH]CC,-194.753521972153,-194.517745532018,bigQM7w_000327_stereo_00001_C_rad_00002_ROO_00001,C#C[C@H](CC)O[O],-345.208116809290,-344.786521810626,bigQM7w_000327_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002,C#C[C@H]([CH]C)OO,-345.181552877342,-344.752375689704,bigQM7w_000327_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002_Nbridge_02,C#C[C@H]1OO[N][C@H]1C,-345.147196989679,-344.721340628203,50,-40.218519,-11.294255,-40.218519,0.0,1,1,"-40.218519;-40.199984;-40.181647;-40.160121;-40.141515;-40.119710;-40.099952;-40.079378;-40.058092;-40.035020;-40.013960;-39.997660;-39.953963;-39.906275;-39.853806;-39.798795;-39.740894;-39.679262;-39.613350;-39.543598;-39.474030;-39.398915;-39.320437;-39.237083;-39.159661;-39.089220;-38.912108;-38.712539;-38.491482;-38.249400;-37.984560;-37.702841;-37.392040;-37.085409;-36.900612;-36.733964;-35.348701;-33.245232;-30.396297;-26.774249;-21.230986;-13.405744;-1.290254;0.000000;-1.081885;-4.760414;-7.611320;-9.673881;-10.904448;-11.294255"
5,bigQM7w_000327_stereo_00001,C#CCCC,-195.404211510014,bigQM7w_000327_stereo_00001_C_rad_00003,C#CC[CH]C,-194.735711882433,-194.499616974252,bigQM7w_000327_stereo_00001_C_rad_00003_ROO_00001,C#CC[C@H](C)O[O],-345.214634254969,-344.793087192318,bigQM7w_000327_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C#C[CH][C@H](C)OO,-345.203732892405,-344.775619310331,bigQM7w_000327_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_01,C#C[C@@H]1[N]OO[C@H]1C,-345.159357752644,-344.734259165166,50,-35.749638,-16.568232,-35.749638,0.0,1,1,"-35.749638;-35.730929;-35.711895;-35.692587;-35.672920;-35.652962;-35.632621;-35.611932;-35.590859;-35.569390;-35.547621;-35.525188;-35.502630;-35.480117;-35.459119;-35.440997;-35.398729;-35.352396;-35.301067;-35.246115;-35.188845;-35.129050;-35.070439;-35.045761;-34.919324;-34.768926;-34.593720;-34.402244;-34.187097;-33.957105;-33.698560;-33.413655;-33.101790;-32.756612;-32.375582;-31.988148;-31.780238;-31.322106;-29.292918;-26.448712;-22.365445;-16.417873;-9.884186;-1.249551;0.000000;-1.152876;-6.303829;-10.803881;-14.178480;-16.568232"
5,bigQM7w_000327_stereo_00001,C#CCCC,-195.404211510014,bigQM7w_000327_stereo_00001_C_rad_00003,C#CC[CH]C,-194.735711882433,-194.499616974252,bigQM7w_000327_stereo_00001_C_rad_00003_ROO_00001,C#CC[C@H](C)O[O],-345.214634254969,-344.793087192318,bigQM7w_000327_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C#C[CH][C@H](C)OO,-345.203732892405,-344.775619310331,bigQM7w_000327_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_02,C#C[C@H]1[N]OO[C@H]1C,-345.157789314738,-344.732815136258,50,-25.032213,-20.611272,-25.032213,-20.611272,1,1,"-25.032213;-25.016239;-24.999668;-24.983153;-24.967030;-24.948856;-24.931482;-24.913467;-24.895546;-24.876975;-24.858296;-24.839185;-24.819683;-24.799805;-24.781118;-24.760430;-24.742063;-24.727397;-24.690580;-24.651454;-24.608414;-24.563035;-24.514570;-24.464045;-24.416420;-24.364702;-24.312304;-24.257967;-24.201534;-24.144590;-24.087187;-24.030405;-24.010142;-23.900892;-23.778038;-23.640332;-23.488451;-23.333438;-23.167126;-22.994462;-22.812849;-22.624008;-22.421558;-22.210341;-21.985445;-21.753221;-21.504134;-21.269379;-21.136375;-20.611272"
6,bigQM7w_000405_stereo_00001,CCC1CC1,-196.642689433169,bigQM7w_000405_stereo_00001_C_rad_00002,C[CH]C1CC1,-195.979093113127,-195.741577890200,bigQM7w_000405_stereo_00001_C_rad_00002_ROO_00001,C[C@@H](O[O])C1CC1,-346.455415966439,-346.032205324455,bigQM7w_000405_stereo_00001_C_rad_00002_ROO_00001_QOOH_00004,C[C@@H](OO)C1[CH]C1,-346.408350233949,-345.979314875161,bigQM7w_000405_stereo_00001_C_rad_00002_ROO_00001_QOOH_00004_Nbridge_01,C[C@H]1OO[N][C@@H]2CC12,-346.401303516775,-345.976396776270,38,-33.651410,-3.309140,-33.65141,0.0,1,1,"-33.651410;-33.570402;-33.477782;-33.370377;-33.250356;-33.112656;-32.973129;-32.866767;-32.740701;-31.923292;-30.780645;-29.273449;-27.300431;-24.805773;-21.364080;-16.463694;-10.021840;-2.036308;0.000000;-0.294952;-0.769512;-1.124071;-1.479700;-1.819371;-1.961694;-2.112624;-2.268329;-2.418327;-2.554224;-2.681201;-2.800984;-2.910777;-3.012397;-3.105014;-3.185498;-3.253632;-3.276294;-3.309140"
6,bigQM7w_000405_stereo_00001,CCC1CC1,-196.642689433169,bigQM7w_000405_stereo_00001_C_rad_00002,C[CH]C1CC1,-195.979093113127,-195.741577890200,bigQM7w_000405_stereo_00001_C_rad_00002_ROO_00001,C[C@@H](O[O])C1CC1,-346.455415966439,-346.032205324455,bigQM7w_000405_stereo_00001_C_rad_00002_ROO_00001_QOOH_00004,C[C@@H](OO)C1[CH]C1,-346.408350233949,-345.979314875161,bigQM7w_000405_stereo_00001_C_rad_00002_ROO_00001_QOOH_00004_Nbridge_02,C[C@H]1OO[N][C@H]2CC21,-346.402689716696,-345.977176671856,38,-3.365097,-33.554741,-33.554741,0.0,1,1,"-3.365097;-3.288374;-3.207339;-3.118255;-3.020238;-2.915380;-2.803966;-2.681608;-2.551182;-2.413339;-2.263754;-2.104711;-1.952287;-1.814654;-1.475848;-1.122541;-0.764593;-0.304967;0.000000;-1.966364;-9.710017;-16.084854;-21.004840;-24.509106;-26.991611;-28.997666;-30.533487;-31.697849;-32.534028;-32.675077;-32.769771;-32.916898;-33.056175;-33.178675;-33.292548;-33.391148;-33.477842;-33.554741"
6,bigQM7w_000405_stereo_00001,CCC1CC1,-196.642689433169,bigQM7w_000405_stereo_00001_C_rad_00004,CCC1[CH]C1,-195.960010399597,-195.723128287410,bigQM7w_000405_stereo_00001_C_rad_00004_ROO_00002,CC[C@@H]1C[C@@H]1O[O],-346.447908490518,-346.025827444519,bigQM7w_000405_stereo_00001_C_rad_00004_ROO_00002_QOOH_00003,C[CH][C@@H]1C[C@@H]1OO,-346.425789348910,-345.996688652636,bigQM7w_000405_stereo_00001_C_rad_00004_ROO_00002_QOOH_00003_Nbridge_01,C[C@@H]1[N]OO[C@H]2C[C@H]21,-346.404750800332,-345.980548492937,45,-6.474769,-27.596730,-27.59673,0.0,1,1,"-6.474769;-6.406666;-6.331358;-6.247275;-6.154622;-6.056105;-5.943115;-5.824191;-5.691818;-5.548020;-5.392535;-5.223209;-5.042168;-4.843586;-4.635414;-4.407153;-4.167193;-3.941523;-3.504618;-2.350247;-0.839733;0.000000;-1.384340;-7.325288;-12.323924;-16.198332;-19.053902;-21.260091;-22.984200;-24.336108;-25.404431;-26.186061;-26.295568;-26.453593;-26.605652;-26.759923;-26.901318;-27.029292;-27.147112;-27.254664;-27.352483;-27.440585;-27.517733;-27.581154;-27.596730"
6,bigQM7w_000405_stereo_00001,CCC1CC1,-196.642689433169,bigQM7w_000405_stereo_00001_C_rad_00004,CCC1[CH]C1,-195.960010399597,-195.723128287410,bigQM7w_000405_stereo_00001_C_rad_00004_ROO_00002,CC[C@@H]1C[C@@H]1O[O],-346.447908490518,-346.025827444519,bigQM7w_000405_stereo_00001_C_rad_00004_ROO_00002_QOOH_00003,C[CH][C@@H]1C[C@@H]1OO,-346.425789348910,-345.996688652636,bigQM7w_000405_stereo_00001_C_rad_00004_ROO_00002_QOOH_00003_Nbridge_02,C[C@H]1[N]OO[C@H]2C[C@H]21,-346.404374682108,-345.980321018837,45,-26.413458,-11.189371,-26.413458,0.0,1,1,"-26.413458;-26.338031;-26.252311;-26.161294;-26.058346;-25.949514;-25.829903;-25.699039;-25.557684;-25.406994;-25.239958;-25.072645;-24.984875;-24.764734;-23.865515;-22.704063;-21.250399;-19.450783;-17.214067;-14.465028;-10.866768;-6.441719;-1.202705;0.000000;-1.080580;-3.837202;-5.924070;-7.528872;-8.665730;-9.534470;-9.699284;-10.035234;-10.346560;-10.610265;-10.708029;-10.756764;-10.809392;-10.867508;-10.918802;-10.969920;-11.017351;-11.062466;-11.107944;-11.149162;-11.189371"
5,bigQM7w_000439_stereo_00001,C1=CCCC1,-195.448887514617,bigQM7w_000439_stereo_00001_C_rad_00002,[CH]1C=CCC1,-194.805994027056,-194.575463297496,bigQM7w_000439_stereo_00001_C_rad_00002_ROO_00001,[O]O[C@@H]1C=CCC1,-345.260859975619,-344.843791088555,bigQM7w_000439_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002,OO[C@H]1[CH]CC=C1,-345.232399670330,-344.807189888794,bigQM7w_000439_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002_Nbridge_01,C1=C[C@H]2OO[N][C@@H]2C1,-345.170491253548,-344.749711664582,50,-30.778386,-27.745061,-30.778386,-27.745061,1,1,"-30.778386;-30.732854;-30.684721;-30.637338;-30.590575;-30.540720;-30.494124;-30.445351;-30.398700;-30.350457;-30.302029;-30.253452;-30.204760;-30.155933;-30.106968;-30.057851;-30.008603;-29.959192;-29.909632;-29.859894;-29.809999;-29.759941;-29.709671;-29.659239;-29.608562;-29.557779;-29.506775;-29.455357;-29.404226;-29.352140;-29.299288;-29.249215;-29.197043;-29.144632;-29.091164;-29.038411;-28.984481;-28.931209;-28.881746;-28.845365;-28.756470;-28.653986;-28.544508;-28.432263;-28.319360;-28.205746;-28.092067;-27.977542;-27.862184;-27.745061"
5,bigQM7w_000439_stereo_00001,C1=CCCC1,-195.448887514617,bigQM7w_000439_stereo_00001_C_rad_00002,[CH]1C=CCC1,-194.805994027056,-194.575463297496,bigQM7w_000439_stereo_00001_C_rad_00002_ROO_00001,[O]O[C@@H]1C=CCC1,-345.260859975619,-344.843791088555,bigQM7w_000439_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002,OO[C@H]1[CH]CC=C1,-345.232399670330,-344.807189888794,bigQM7w_000439_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002_Nbridge_02,C1=C[C@H]2OO[N][C@H]2C1,-345.195120734201,-344.773983741658,50,-43.161557,-15.399932,-43.161557,0.0,1,1,"-43.161557;-43.127451;-43.092452;-43.053603;-43.016509;-42.976258;-42.937152;-42.894203;-42.850877;-42.803222;-42.760906;-42.727097;-42.628345;-42.518457;-42.393638;-42.258634;-42.106377;-41.939523;-41.756838;-41.549837;-41.342774;-41.141429;-40.977251;-39.854816;-38.269817;-36.090269;-33.248998;-29.299945;-23.446071;-15.169824;-1.325402;0.000000;-1.049828;-4.490531;-7.123727;-9.175115;-10.778203;-12.079168;-13.038890;-13.194725;-13.423721;-13.669236;-13.916253;-14.152901;-14.383055;-14.599999;-14.813614;-15.016101;-15.213847;-15.399932"
5,bigQM7w_000514_stereo_00001,CCCC(C)C,-237.218395101628,bigQM7w_000514_stereo_00001_C_rad_00002,C[CH]CC(C)C,-236.552684040581,-236.259437437284,bigQM7w_000514_stereo_00001_C_rad_00002_ROO_00001,CC(C)C[C@@H](C)O[O],-387.029231809380,-386.551277027515,bigQM7w_000514_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002,CC(C)[CH][C@@H](C)OO,-387.000610263256,-386.514459756097,bigQM7w_000514_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002_Nbridge_01,CC(C)[C@@H]1[N]OO[C@@H]1C,-386.967736211421,-386.485207260565,41,-39.804400,-16.814508,-39.8044,0.0,1,1,"-39.804400;-39.722476;-39.638480;-39.549430;-39.451055;-39.349287;-39.238476;-39.122008;-39.074125;-38.944441;-38.291118;-37.341928;-35.965258;-34.094234;-31.410982;-27.401026;-21.672719;-13.694038;-1.289954;0.000000;-1.087690;-4.834644;-7.671368;-9.743129;-11.240228;-12.465308;-13.455603;-14.236977;-14.407300;-14.746202;-15.088141;-15.405931;-15.694117;-15.955800;-16.193591;-16.401552;-16.456714;-16.545657;-16.639562;-16.732663;-16.814508"
5,bigQM7w_000514_stereo_00001,CCCC(C)C,-237.218395101628,bigQM7w_000514_stereo_00001_C_rad_00002,C[CH]CC(C)C,-236.552684040581,-236.259437437284,bigQM7w_000514_stereo_00001_C_rad_00002_ROO_00001,CC(C)C[C@@H](C)O[O],-387.029231809380,-386.551277027515,bigQM7w_000514_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002,CC(C)[CH][C@@H](C)OO,-387.000610263256,-386.514459756097,bigQM7w_000514_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002_Nbridge_02,CC(C)[C@H]1[N]OO[C@@H]1C,-386.969072041248,-386.486729126711,48,-40.175837,-16.957003,-40.175837,0.0,1,1,"-40.175837;-40.087506;-39.985957;-39.891215;-39.822151;-39.771144;-39.238794;-38.432959;-37.321191;-35.801310;-33.814507;-31.184601;-27.326514;-21.786752;-13.937846;-1.278995;0.000000;-1.094938;-4.936450;-7.873336;-10.015805;-11.516680;-12.714345;-13.655322;-13.950572;-14.113762;-14.306980;-14.501159;-14.683634;-14.858818;-15.025726;-15.186606;-15.340736;-15.483711;-15.625708;-15.757891;-15.887825;-16.008653;-16.125467;-16.237645;-16.342291;-16.442716;-16.540835;-16.632520;-16.720552;-16.803546;-16.880856;-16.957003"
5,bigQM7w_000514_stereo_00001,CCCC(C)C,-237.218395101628,bigQM7w_000514_stereo_00001_C_rad_00003,CC[CH]C(C)C,-236.551301140652,-236.257760716589,bigQM7w_000514_stereo_00001_C_rad_00003_ROO_00001,CC[C@@H](O[O])C(C)C,-387.030508899366,-386.552565866718,bigQM7w_000514_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C[CH][C@@H](OO)C(C)C,-386.999801405298,-386.514456293922,bigQM7w_000514_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_01,CC(C)[C@@H]1OO[N][C@@H]1C,-386.965787409026,-386.484009078522,42,-39.428298,-17.549364,-39.428298,0.0,1,1,"-39.428298;-39.341499;-39.246198;-39.141508;-39.038032;-38.947888;-38.878541;-38.296843;-37.454196;-36.313052;-34.775836;-32.777001;-30.111668;-26.235646;-20.740595;-13.114754;-1.271604;0.000000;-1.104321;-5.081932;-8.184884;-10.511404;-12.211983;-13.588298;-14.652435;-15.466524;-15.645924;-15.798721;-15.964228;-16.130801;-16.285030;-16.430008;-16.569970;-16.700402;-16.826702;-16.944470;-17.058981;-17.165770;-17.269272;-17.366262;-17.459903;-17.549364"
5,bigQM7w_000514_stereo_00001,CCCC(C)C,-237.218395101628,bigQM7w_000514_stereo_00001_C_rad_00003,CC[CH]C(C)C,-236.551301140652,-236.257760716589,bigQM7w_000514_stereo_00001_C_rad_00003_ROO_00001,CC[C@@H](O[O])C(C)C,-387.030508899366,-386.552565866718,bigQM7w_000514_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C[CH][C@@H](OO)C(C)C,-386.999801405298,-386.514456293922,bigQM7w_000514_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_02,CC(C)[C@@H]1OO[N][C@H]1C,-386.966486095960,-386.485042249248,36,-40.003607,-16.424734,-40.003607,0.0,1,1,"-40.003607;-39.915046;-39.814759;-39.699917;-39.580643;-39.476655;-39.385610;-38.670599;-37.608476;-36.124124;-34.119814;-31.595064;-27.871038;-22.472409;-14.692728;-1.288981;0.000000;-1.101224;-5.046996;-8.106986;-10.396669;-12.051069;-13.375135;-14.380004;-15.124919;-15.254401;-15.374644;-15.517565;-15.660840;-15.793380;-15.916082;-16.031832;-16.138694;-16.240338;-16.334903;-16.424734"
6,bigQM7w_000514_stereo_00001,CCCC(C)C,-237.218395101628,bigQM7w_000514_stereo_00001_C_rad_00005,[CH2]C(C)CCC,-236.546151118730,-236.252152724803,bigQM7w_000514_stereo_00001_C_rad_00005_ROO_00001,CCC[C@@H](C)CO[O],-387.024127831255,-386.545793191921,bigQM7w_000514_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003,CC[CH][C@@H](C)COO,-386.995470448259,-386.509347781750,bigQM7w_000514_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003_Nbridge_01,CC[C@@H]1[N]OOC[C@@H]1C,-386.974676670328,-386.494186292358,39,-26.321973,-7.371803,-26.321973,0.0,1,1,"-26.321973;-26.240854;-26.158661;-26.067935;-25.975205;-25.874203;-25.778564;-25.716624;-25.495070;-25.249728;-25.169048;-24.541611;-23.674673;-22.537766;-20.997399;-18.920793;-16.095318;-12.140310;-7.183856;-1.274284;0.000000;-0.942491;-2.714608;-4.008290;-5.046682;-5.820421;-5.971413;-6.120276;-6.272813;-6.424074;-6.565509;-6.695519;-6.814420;-6.930199;-7.033725;-7.129952;-7.220622;-7.303875;-7.371803"
6,bigQM7w_000514_stereo_00001,CCCC(C)C,-237.218395101628,bigQM7w_000514_stereo_00001_C_rad_00005,[CH2]C(C)CCC,-236.546151118730,-236.252152724803,bigQM7w_000514_stereo_00001_C_rad_00005_ROO_00001,CCC[C@@H](C)CO[O],-387.024127831255,-386.545793191921,bigQM7w_000514_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003,CC[CH][C@@H](C)COO,-386.995470448259,-386.509347781750,bigQM7w_000514_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003_Nbridge_02,CC[C@H]1[N]OOC[C@@H]1C,-386.981395013427,-386.501324141275,35,-27.037537,-7.310304,-27.037537,0.0,1,1,"-27.037537;-26.941871;-26.837302;-26.722824;-26.596820;-26.454385;-26.313307;-26.234880;-25.998951;-25.178746;-24.091471;-22.695725;-20.929824;-18.697522;-15.875978;-12.035562;-7.167411;-1.276325;0.000000;-0.943164;-2.761786;-4.124998;-5.206003;-6.002029;-6.152851;-6.284182;-6.435201;-6.580595;-6.716518;-6.838051;-6.949523;-7.053495;-7.147371;-7.234408;-7.310304"
6,bigQM7w_000550_stereo_00001,C=CCC(C)C,-235.989304407849,bigQM7w_000550_stereo_00001_C_rad_00005,[CH2]C(C)CC=C,-235.316048519100,-235.026768065749,bigQM7w_000550_stereo_00001_C_rad_00005_ROO_00001,C=CC[C@@H](C)CO[O],-385.793623094673,-385.320277630771,bigQM7w_000550_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003,C=C[CH][C@@H](C)COO,-385.788452820676,-385.307670418085,bigQM7w_000550_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003_Nbridge_01,C=C[C@@H]1[N]OOC[C@@H]1C,-385.754446048192,-385.279778427605,50,-16.218156,-23.310849,-23.310849,0.0,1,1,"-16.218156;-16.133367;-16.041486;-15.946050;-15.844217;-15.736828;-15.623961;-15.506712;-15.380973;-15.247946;-15.109778;-14.961316;-14.806513;-14.644290;-14.470285;-14.290001;-14.098947;-13.896553;-13.681414;-13.466386;-13.323344;-12.958865;-11.866279;-10.448792;-8.338200;-5.297148;-1.212143;0.000000;-1.157838;-5.753261;-9.840276;-13.333350;-15.888345;-17.924719;-19.517335;-20.643837;-20.851959;-21.090033;-21.338284;-21.588414;-21.819553;-22.034292;-22.238656;-22.425271;-22.602015;-22.764534;-22.916935;-23.058289;-23.190978;-23.310849"
6,bigQM7w_000550_stereo_00001,C=CCC(C)C,-235.989304407849,bigQM7w_000550_stereo_00001_C_rad_00005,[CH2]C(C)CC=C,-235.316048519100,-235.026768065749,bigQM7w_000550_stereo_00001_C_rad_00005_ROO_00001,C=CC[C@@H](C)CO[O],-385.793623094673,-385.320277630771,bigQM7w_000550_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003,C=C[CH][C@@H](C)COO,-385.788452820676,-385.307670418085,bigQM7w_000550_stereo_00001_C_rad_00005_ROO_00001_QOOH_00003_Nbridge_02,C=C[C@H]1[N]OOC[C@@H]1C,-385.756301074437,-385.281328860373,50,-17.891052,-21.244488,-21.244488,0.0,1,1,"-17.891052;-17.857757;-17.827810;-17.755992;-17.677111;-17.592122;-17.502998;-17.407280;-17.305881;-17.199494;-17.085265;-16.967763;-16.840399;-16.707379;-16.566149;-16.417598;-16.262733;-16.098351;-15.924170;-15.742266;-15.546640;-15.352971;-15.183943;-15.007330;-14.086135;-12.903495;-11.385523;-9.111967;-5.778350;-1.235781;0.000000;-1.138602;-5.592611;-9.597318;-13.003799;-15.445638;-17.302359;-18.659197;-18.964994;-19.175060;-19.440083;-19.704302;-19.946454;-20.170470;-20.383180;-20.577716;-20.762385;-20.932752;-21.093499;-21.244488"
6,bigQM7w_000574_stereo_00001,C#CCC(C)C,-234.743806100985,bigQM7w_000574_stereo_00001_C_rad_00004,C#CCC([CH2])C,-234.071268432940,-233.786698895150,bigQM7w_000574_stereo_00001_C_rad_00004_ROO_00001,C#CC[C@@H](C)CO[O],-384.548773883049,-384.079755421012,bigQM7w_000574_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003,C#C[CH][C@@H](C)COO,-384.536542704225,-384.060602959438,bigQM7w_000574_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003_Nbridge_01,C#C[C@@H]1[N]OOC[C@@H]1C,-384.508035065219,-384.037896416935,50,-25.815361,-4.471646,-25.815361,0.0,1,1,"-25.815361;-25.795683;-25.775593;-25.755087;-25.734162;-25.712813;-25.692609;-25.670122;-25.645333;-25.623777;-25.606302;-25.561828;-25.516647;-25.465123;-25.413089;-25.356760;-25.299340;-25.238410;-25.175756;-25.110144;-25.042793;-24.972305;-24.901148;-24.827563;-24.747910;-24.676849;-24.637862;-24.498581;-24.344219;-24.164770;-23.969805;-23.761588;-23.536569;-23.299939;-23.048637;-22.782802;-22.500300;-22.231743;-22.079375;-21.842125;-20.683977;-18.966701;-16.859486;-14.102912;-10.254836;-5.917935;-1.198987;0.000000;-1.133628;-4.471646"
